branches,branch misses,LLC,LLC misses,branch miss rate,LLC miss rate,type
56904992,3709104,17406740,2140352,0.065,0.123,0
94984840,4577733,24021346,4225106,0.048,0.176,0
136994496,4435185,22500390,5853711,0.032,0.26,0
277497344,5252785,28003728,8725982,0.019,0.312,0
275818912,5220976,27465842,8763814,0.019,0.319,0
49636608,3473494,18090768,1725742,0.07,0.095,0
361795136,5473162,27549860,9339306,0.015,0.339,0
261360784,5096739,27889746,8683934,0.02,0.311,0
255343152,5081644,28252966,9019224,0.02,0.319,0
116040848,3595633,20268872,5073197,0.031,0.25,0
267650672,5083354,27669784,8622287,0.019,0.312,0
64667544,3192481,18705828,2331704,0.049,0.125,0
279835296,5147965,27923048,8985321,0.018,0.322,0
55664508,3615542,20952982,1903267,0.065,0.091,0
99866832,4070120,21830750,3692756,0.041,0.169,0
71486320,3410546,18500220,2734156,0.048,0.148,0
58361644,3649839,21546374,2223253,0.063,0.103,0
40587212,3282147,16956292,1810338,0.081,0.107,0
47594024,3094443,17139840,2063096,0.065,0.12,0
273048736,5191277,28366214,8918580,0.019,0.314,0
353252544,5949444,31207114,10326079,0.017,0.331,0
259874880,5178779,27115932,8396992,0.02,0.31,0
45879256,3125636,17101418,1925756,0.068,0.113,0
140212528,4531275,25756332,4974371,0.032,0.193,0
240595472,4885117,27257758,8244261,0.02,0.302,0
91118568,3487895,23109270,3042327,0.038,0.132,0
59766948,3853811,19310556,2139139,0.064,0.111,0
280864192,5171069,27745852,8874806,0.018,0.32,0
274461120,4779046,28054000,9192736,0.017,0.328,0
280302976,5217441,27788240,8868295,0.019,0.319,0
175976352,4462936,28361830,8252665,0.025,0.291,0
234129824,4372804,27898676,8793867,0.019,0.315,0
56629732,3500735,20281896,2071381,0.062,0.102,0
188629472,5441875,27289550,7402229,0.029,0.271,0
223373888,4811750,26141422,8213642,0.022,0.314,0
68374160,3795288,20391082,2944202,0.056,0.144,0
46482064,3747266,19452448,1825133,0.081,0.094,0
268766880,5078970,27645548,8708577,0.019,0.315,0
60628824,3762907,20273598,2208854,0.062,0.109,0
61625244,3361574,19110196,2369661,0.055,0.124,0
266230160,5155894,27243848,8527192,0.019,0.313,0
290350656,4976974,25230418,6530106,0.017,0.259,0
87425904,3407876,18709476,2853492,0.039,0.153,0
266379136,5237149,28106418,8629065,0.02,0.307,0
62872288,3408190,17364364,2222502,0.054,0.128,0
271471136,5138759,27845310,8834372,0.019,0.317,0
256166432,5107653,28214008,7881160,0.02,0.279,0
274222368,5181736,27849628,8884022,0.019,0.319,0
84069816,3446834,22714180,3113236,0.041,0.137,0
64499092,3665240,16945396,2609670,0.057,0.154,0
49783280,3651313,18102152,1754990,0.073,0.097,0
62196460,3599759,17345028,1895832,0.058,0.109,0
51880240,4399814,20944168,1786841,0.085,0.085,0
133585096,3550213,20078074,2819622,0.027,0.14,0
270632288,5191697,27809176,8754031,0.019,0.315,0
88607736,3761064,19042866,3334881,0.042,0.175,0
174828800,4646082,28028084,6170023,0.027,0.22,0
141246832,4334744,20517736,4787630,0.031,0.233,0
275063712,5176981,28003874,8882701,0.019,0.317,0
138293328,3965585,18203418,4292723,0.029,0.236,0
88788920,3511526,20449274,3097310,0.04,0.151,0
108565040,4106080,20208702,2355543,0.038,0.117,0
135994160,4486439,22881024,4194231,0.033,0.183,0
185275808,4518375,26222924,7583902,0.024,0.289,0
218579920,5001275,22613880,6030816,0.023,0.267,0
164794000,5379640,23572952,4537576,0.033,0.192,0
253269344,4767305,27260974,8622881,0.019,0.316,0
271028928,5206673,27430378,8561849,0.019,0.312,0
49804392,3425236,19533752,1893142,0.069,0.097,0
46918588,3600742,18658574,1771802,0.077,0.095,0
59647216,3610604,20089842,2580923,0.061,0.128,0
61483860,3717079,18939968,2068549,0.06,0.109,0
71145096,4860717,14165850,1528400,0.068,0.108,1
48978816,3358018,14973331,5664140,0.069,0.378,1
92373536,3751255,18963892,7058473,0.041,0.372,1
57460020,3593259,13584461,1507916,0.063,0.111,1
36258468,2692637,12385077,1692105,0.074,0.137,1
496289408,8607137,33627692,12223264,0.017,0.363,1
170397328,6792697,27973854,11869071,0.04,0.424,1
81850376,3565440,15820254,9965858,0.044,0.63,1
41567568,3204457,12617980,1838276,0.077,0.146,1
375694080,6137188,20144338,7300826,0.016,0.362,1
445056224,6899954,35230784,12621780,0.016,0.358,1
46152992,3077253,13225682,1450046,0.067,0.11,1
122508832,3120303,12967633,2017660,0.025,0.156,1
37951940,2963473,12544070,1943777,0.078,0.155,1
40263324,2629011,12432659,1618989,0.065,0.13,1
36984044,2895085,12972375,2112807,0.078,0.163,1
42720964,3029050,12680066,1665776,0.071,0.131,1
40699908,3544065,12397911,1598878,0.087,0.129,1
57823980,2771403,12928963,2079441,0.048,0.161,1
39024052,3469723,13667518,1484044,0.089,0.109,1
41160220,3068234,12948173,1795960,0.075,0.139,1
243548736,3596201,24502336,12343325,0.015,0.504,1
322056928,9132038,36138936,12688231,0.028,0.351,1
46120880,2785810,12834479,1471159,0.06,0.115,1
49667724,3985503,12972850,1942411,0.08,0.15,1
62554492,3572679,13508836,4548897,0.057,0.337,1
197552448,6927744,32772786,9776770,0.035,0.298,1
124709752,7636725,17854158,5289317,0.061,0.296,1
254676320,6666539,25518312,10655587,0.026,0.418,1
296075008,8835075,30678458,6570073,0.03,0.214,1
62655552,3257096,13093068,2357428,0.052,0.18,1
45809932,4663411,13994467,1909400,0.102,0.136,1
39348908,3262969,13341415,1485887,0.083,0.111,1
44510480,3837954,14120159,1434333,0.086,0.102,1
406874464,7717126,35453320,12357188,0.019,0.349,1
255115776,6079262,16516307,2088614,0.024,0.126,1
36067396,2756221,12620860,1813643,0.076,0.144,1
66209080,3536220,15195784,3487259,0.053,0.229,1
44909516,3484187,13233516,3549964,0.078,0.268,1
63276488,2934579,14815363,1804625,0.046,0.122,1
186917632,6448285,13881805,3844336,0.034,0.277,1
216528352,6850410,23359746,12396024,0.032,0.531,1
611322688,9478441,36125644,12717380,0.016,0.352,1
110822992,3537226,14319283,1611051,0.032,0.113,1
80862336,4087430,15085451,2330980,0.051,0.155,1
46603708,4121158,13073193,1786301,0.088,0.137,1
36988076,2579946,12493495,1813403,0.07,0.145,1
41547492,2757972,12584116,1987506,0.066,0.158,1
42542992,3275267,13056517,1822305,0.077,0.14,1
57679276,4547523,14439098,4905954,0.079,0.34,1
101828744,5721800,31373012,11711131,0.056,0.373,1
35819616,2898027,12404493,1445498,0.081,0.117,1
80559000,4767838,13459076,5807235,0.059,0.431,1
537187072,8199369,33422418,12626071,0.015,0.378,1
47735572,3093253,13385526,2376874,0.065,0.178,1
45814168,3629249,13048134,4346480,0.079,0.333,1
116757232,8359554,32659170,12595583,0.072,0.386,1
296826528,8402642,34680840,11852890,0.028,0.342,1
52374720,3617606,15154064,1480353,0.069,0.098,1
467096448,8970195,34464436,11715509,0.019,0.34,1
78830600,4055093,14481090,5188265,0.051,0.358,1
40526784,2609636,12465891,1645658,0.064,0.132,1
420675424,8505676,35468332,12654257,0.02,0.357,1
620822208,10326304,36391668,12726817,0.017,0.35,1
65083312,4744964,12750797,1739334,0.073,0.136,1
42856604,2771537,12475354,1599892,0.065,0.128,1
280330080,4742939,24940616,11753952,0.017,0.471,1
44052712,4069228,13533996,1424464,0.092,0.105,1
45645412,2670232,15615328,5254827,0.058,0.337,1
40001456,3059220,13045039,2198077,0.076,0.168,1
96562872,4706496,16759876,2461394,0.049,0.147,1
48949388,3252810,13730979,5178096,0.066,0.377,1
48649872,3288635,13344484,1453009,0.068,0.109,1
43094132,3850249,13431321,1553424,0.089,0.116,1
58468752,5620583,13403481,2651171,0.096,0.198,1
92907264,3875838,18704458,10239028,0.042,0.547,1
49892584,2608482,14062010,4476403,0.052,0.318,1
247031584,9886212,33678520,12293878,0.04,0.365,1
103924264,4161769,29915990,7030920,0.04,0.235,1
94225416,3826555,21471246,2902210,0.041,0.135,1
534851168,7917372,32588074,12209945,0.015,0.375,1
37448664,2668999,12468238,1521412,0.071,0.122,1
71767752,4050677,12601969,1693472,0.056,0.134,1
45541136,3800460,14038755,1434879,0.083,0.102,1
227419008,7427392,16698794,2424217,0.033,0.145,1
40835664,3563198,12514697,1502416,0.087,0.12,1
79095568,4195598,13981082,1540462,0.053,0.11,1
122961256,4342004,24440476,5261492,0.035,0.215,1
38619556,3265841,12970648,1518098,0.085,0.117,1
46164104,4122489,13185932,1423697,0.089,0.108,1
91853912,5387561,21565452,7114289,0.059,0.33,1
52574504,3411231,16019208,1494638,0.065,0.093,1
47660260,3332353,12784689,1438006,0.07,0.112,1
249011536,4593430,33091334,12337752,0.018,0.373,1
44474684,2600681,12719028,1475354,0.058,0.116,1
78843904,3402503,12787557,2395177,0.043,0.187,1
42184420,3205768,13032779,2065945,0.076,0.159,1
532646464,7135979,32222734,11972365,0.013,0.372,1
89940992,4842318,13911665,1714356,0.054,0.123,1
64369616,3858592,15639977,10923885,0.06,0.698,1
35463252,2447257,12352392,1452157,0.069,0.118,1
120842096,5424198,13544406,4421758,0.045,0.326,1
149847840,7233863,25420542,5783804,0.048,0.228,1
595731904,9246168,36264932,12675344,0.016,0.35,1
142518720,4934305,14933880,1553050,0.035,0.104,1
221199440,6652550,33050884,12520119,0.03,0.379,1
605015872,9525807,36310912,12710415,0.016,0.35,1
52309056,3395281,14064939,1961740,0.065,0.139,1
36025468,2534499,12452672,1591516,0.07,0.128,1
72594080,4671425,19523520,1485448,0.064,0.076,1
572182912,9492083,35855216,12586598,0.017,0.351,1
96636432,4532271,17178018,4924323,0.047,0.287,1
48099256,3681017,13784615,1524624,0.077,0.111,1
37288352,2673491,12685260,1861150,0.072,0.147,1
78457352,4880632,15635925,1475724,0.062,0.094,1
43703816,3224052,13267305,2157830,0.074,0.163,1
73303328,4409063,13035692,1467371,0.06,0.113,1
178841568,5744902,15445339,4517261,0.032,0.292,1
49117984,4133147,13388340,1423323,0.084,0.106,1
53688248,6917380,20972186,7598182,0.129,0.362,1
49532336,3098590,12487428,1635053,0.063,0.131,1
379960768,7919904,31907704,10454263,0.021,0.328,1
50562928,4465695,14176164,1430867,0.088,0.101,1
41470412,4079607,13260013,1429486,0.098,0.108,1
76037576,3184482,12735506,1525586,0.042,0.12,1
36040484,2757817,12365096,1446484,0.077,0.117,1
39612776,2647974,12480469,1523224,0.067,0.122,1
47798684,2885524,13032267,1748592,0.06,0.134,1
60718884,4039154,13752866,1460502,0.067,0.106,1
158122256,4266477,28982444,12152134,0.027,0.419,1
576855232,9118623,29779054,12351958,0.016,0.415,1
627505728,10321642,36323916,12725594,0.016,0.35,1
63096812,3731907,14155846,1545475,0.059,0.109,1
45951232,6011582,16348001,7050065,0.131,0.431,1
48795092,4133957,13392392,1423232,0.085,0.106,1
78243776,3672151,13528701,5454422,0.047,0.403,1
37049004,3057291,12902206,2056905,0.083,0.159,1
43668748,2865203,14052538,1608202,0.066,0.114,1
340762048,6625355,35850256,12562299,0.019,0.35,1
38123336,2753096,12547404,1446321,0.072,0.115,1
93099352,5863111,13859934,2840532,0.063,0.205,1
46818992,4376957,13579274,1422097,0.093,0.105,1
374732800,6617362,34002372,12320987,0.018,0.362,1
124369440,3113140,13312159,6654239,0.025,0.5,1
172194432,4966385,24082488,11968848,0.029,0.497,1
109197264,4557048,13525456,3829032,0.042,0.283,1
506784256,9322379,36126404,12689771,0.018,0.351,1
236363072,4903253,13374690,5526775,0.021,0.413,1
461337504,8134284,35774340,12691475,0.018,0.355,1
48199052,4199081,14879154,1445875,0.087,0.097,1
73350032,3120452,14396715,3074938,0.043,0.214,1
232428272,4297973,19240356,2780680,0.018,0.145,1
161552176,5224680,17557924,6598811,0.032,0.376,1
36065456,2654342,12651035,1622374,0.074,0.128,1
81702224,3054879,14705501,3393603,0.037,0.231,1
39101116,3563859,13760806,1552865,0.091,0.113,1
43283092,5963530,13176866,1629925,0.138,0.124,1
634794624,10197605,36019048,12726180,0.016,0.353,1
47960860,3260486,12630448,2698179,0.068,0.214,1
195858016,6086850,34288848,12643830,0.031,0.369,1
37261844,3035014,12728749,1606467,0.081,0.126,1
46453216,2753672,12905982,4409549,0.059,0.342,1
382448960,7665347,35677464,12412586,0.02,0.348,1
613816000,9508511,36292124,12661563,0.015,0.349,1
37961196,2658630,13032121,1578569,0.07,0.121,1
60206644,5586266,15447532,1656466,0.093,0.107,1
235611200,5674149,14848795,3098226,0.024,0.209,1
81986344,3297769,14926335,2458965,0.04,0.165,1
40636092,3232250,13276610,1885050,0.08,0.142,1
40249268,4536744,12761622,1526371,0.113,0.12,1
368534432,9155117,29110328,11665569,0.025,0.401,1
548468864,8637387,35905988,12530129,0.016,0.349,1
561530176,9560116,36461184,12678373,0.017,0.348,1
261996912,7522905,30849482,11872753,0.029,0.385,1
62492596,4759910,16586474,7372655,0.076,0.444,1
196645120,6155736,19006400,4076494,0.031,0.214,1
35729108,2643860,12548476,1663836,0.074,0.133,1
36450928,2634967,12495917,1762156,0.072,0.141,1
112383360,4392369,22540154,10048165,0.039,0.446,1
300529088,6489935,26892760,10569047,0.022,0.393,1
43474100,4056480,13055842,1537554,0.093,0.118,1
603908800,9647009,36174804,12681239,0.016,0.351,1
41325184,3207720,13077820,1464048,0.078,0.112,1
61934992,3815102,13187035,3325383,0.062,0.252,1
365055520,5616655,17195594,11184347,0.015,0.65,1
158052496,6421201,14707935,4615466,0.041,0.314,1
37636604,2555199,12382647,1424811,0.068,0.115,1
36844256,2570523,12492331,1544693,0.07,0.124,1
55434024,3611749,16126858,1457918,0.065,0.09,1
221416736,7923290,31310368,9815727,0.036,0.313,1
55366508,3720665,18235402,10328485,0.067,0.566,1
227130384,4351852,18693318,10923216,0.019,0.584,1
186653168,5344786,20420518,7584323,0.029,0.371,1
273816736,6857444,29738836,12286321,0.025,0.413,1
46099952,3693894,13634809,1455942,0.08,0.107,1
41314704,2784467,12585403,2011717,0.067,0.16,1
50758660,3853294,20125900,8088612,0.076,0.402,1
163986384,8239394,34879332,12654027,0.05,0.363,1
415202400,7697275,32063444,11940605,0.019,0.372,1
39063212,3997857,12905313,1496466,0.102,0.116,1
36118324,2634625,12433954,1864180,0.073,0.15,1
92598960,4265072,16583607,2689705,0.046,0.162,1
44655628,3021766,18555222,8625900,0.068,0.465,1
107703312,3638460,18151722,6708542,0.034,0.37,1
564451136,6569638,34687860,12688158,0.012,0.366,1
63085284,5488619,13249150,1621143,0.087,0.122,1
93497536,5425880,22669440,8537892,0.058,0.377,1
51473252,3339238,16268242,1479734,0.065,0.091,1
635888256,10435382,36538184,12719034,0.016,0.348,1
197921152,4671725,18680882,3000777,0.024,0.161,1
48063520,3567549,14097029,1577050,0.074,0.112,1
339303168,9619227,34521424,12662015,0.028,0.367,1
366424864,5640398,33608356,12311426,0.015,0.366,1
261881296,6619074,34090184,12385140,0.025,0.363,1
39733256,2662501,12481881,1651816,0.067,0.132,1
42111492,3308034,13406195,1902970,0.079,0.142,1
148126800,5513689,23199154,9698167,0.037,0.418,1
83773856,4706038,14081091,1471727,0.056,0.105,1
436969408,7201143,32544520,12585159,0.016,0.387,1
620386368,10100085,36229300,12715561,0.016,0.351,1
52763980,4647557,15223956,1503893,0.088,0.099,1
40641428,2654878,12795494,1663318,0.065,0.13,1
40431088,5124233,12928698,1521741,0.127,0.118,1
37201696,3134541,12841266,1942908,0.084,0.151,1
40499128,2517506,12512330,2224579,0.062,0.178,1
270995936,7624307,28138590,10730882,0.028,0.381,1
44256452,3220036,14450285,1480171,0.073,0.102,1
36722540,2550904,12387536,1481036,0.069,0.12,1
49574024,2932902,13485198,4415620,0.059,0.327,1
80626944,2988182,17990632,7232734,0.037,0.402,1
68981568,4243680,14499423,1604503,0.062,0.111,1
54935164,6582887,18760274,6745928,0.12,0.36,1
185808368,8104762,16214849,6046010,0.044,0.373,1
349415840,6578977,16704330,3468075,0.019,0.208,1
607475136,9695251,36255764,12698858,0.016,0.35,1
41237476,4107587,13170700,1427838,0.1,0.108,1
57035664,4339260,13244216,1934840,0.076,0.146,1
50975844,3450025,15867299,1469246,0.068,0.093,1
42720648,2768274,12562447,1560682,0.065,0.124,1
143146336,5434602,25919982,8305083,0.038,0.32,1
38922672,3289123,13374153,1454108,0.085,0.109,1
37566208,2525489,12495695,1627115,0.067,0.13,1
255680992,7616544,33462338,11905846,0.03,0.356,1
250628480,4776709,23145116,5152849,0.019,0.223,1
90285768,6072053,20029128,10185161,0.067,0.509,1
40811860,2805681,12531041,1478057,0.069,0.118,1
39757004,3764247,12570373,1446214,0.095,0.115,1
49789352,3332635,13349124,1809519,0.067,0.136,1
195669344,5358295,26585004,12263351,0.027,0.461,1
578059264,6897726,31743530,12299916,0.012,0.387,1
611128832,9524956,36437460,12667926,0.016,0.348,1
247258736,6978343,31944952,11907007,0.028,0.373,1
96487904,4684933,13144624,1505736,0.049,0.115,1
50451736,3340197,15079922,1562061,0.066,0.104,1
596679616,8726451,36307896,12714932,0.015,0.35,1
638795648,10462850,36522216,12734814,0.016,0.349,1
252657824,9486982,33575288,12378751,0.038,0.369,1
152753584,5699547,20712490,8964977,0.037,0.433,1
37521732,3339528,12747362,1464486,0.089,0.115,1
43102576,3053980,12620176,1463974,0.071,0.116,1
51608656,3802078,12634299,2386184,0.074,0.189,1
42603960,3116690,13283659,2638470,0.073,0.199,1
47539492,3675651,13358710,2628508,0.077,0.197,1
61167108,3901493,14146054,1669434,0.064,0.118,1
53119596,3923510,12786885,1494985,0.074,0.117,1
247462896,7261524,22321344,3301735,0.029,0.148,1
69012696,3471859,12847296,1761158,0.05,0.137,1
169374576,2766368,17239926,7510384,0.016,0.436,1
339136768,8327425,35905416,12604303,0.025,0.351,1
85273080,3450343,14758546,4487439,0.04,0.304,1
64934096,6293683,17070410,7412459,0.097,0.434,1
37751468,2930913,12633615,1507758,0.078,0.119,1
113761904,6267469,16942452,4261227,0.055,0.252,1
59091460,4585727,14287958,1967644,0.078,0.138,1
61157360,3965183,12943177,1502068,0.065,0.116,1
521570816,9942306,35372460,12567185,0.019,0.355,1
507786976,4407082,25829564,11426423,0.009,0.442,1
47488900,3162390,12519980,1770229,0.067,0.141,1
58878504,3242375,15745534,6679000,0.055,0.424,1
45540404,2769770,12497677,2105578,0.061,0.168,1
37153756,3459388,12770766,1496251,0.093,0.117,1
510248352,7983563,36353852,12711588,0.016,0.35,1
107205992,4893474,15127411,2338168,0.046,0.155,1
54527332,2857072,12931503,1855501,0.052,0.143,1
60710940,3017684,15820185,2189097,0.05,0.138,1
615223616,8676059,34484196,12667977,0.014,0.367,1
221320096,7712431,30504620,12095858,0.035,0.397,1
264533360,4733426,30311590,12289946,0.018,0.405,1
134756336,3706632,13603269,6298826,0.028,0.463,1
42337844,2968125,13141725,1430664,0.07,0.109,1
107655752,4331353,26027978,11709816,0.04,0.45,1
64669348,2861163,13045532,1970110,0.044,0.151,1
73967920,4003596,16710677,1467782,0.054,0.088,1
52464780,3643568,14422240,2775593,0.069,0.192,1
477919872,4978835,33129668,12582846,0.01,0.38,1
43476696,3033607,14284175,1456165,0.07,0.102,1
360813696,5516844,21556710,8936936,0.015,0.415,1
41221844,3010517,13884668,1444242,0.073,0.104,1
68548312,3327397,12997238,1926660,0.049,0.148,1
467311552,8000986,34940064,12631790,0.017,0.362,1
133625232,7780361,24286280,11022185,0.058,0.454,1
59467792,6194348,13279218,3030166,0.104,0.228,1
543344832,9547520,36096948,12577044,0.018,0.348,1
51997232,4243352,14528083,8472070,0.082,0.583,1
39485260,3343420,13044240,1613735,0.085,0.124,1
39342060,3254844,12810338,2178277,0.083,0.17,1
46611344,2720104,12574830,1460551,0.058,0.116,1
50059184,2853176,13471466,1457288,0.057,0.108,1
53673200,5663235,25450590,10927110,0.106,0.429,1
510890304,7878473,33499908,11747359,0.015,0.351,1
41284292,3125273,12973389,1431029,0.076,0.11,1
45924216,3913315,13216684,1460704,0.085,0.111,1
123409376,3999702,24782084,11289185,0.032,0.456,1
42692096,3655419,12497570,1522321,0.086,0.122,1
84398432,3855513,16975100,5510548,0.046,0.325,1
53173712,4363529,15028145,1992640,0.082,0.133,1
59078500,3262973,12756301,3401343,0.055,0.267,1
578854848,8919127,36345780,12715409,0.015,0.35,1
36393048,2641322,12424896,1909615,0.073,0.154,1
41668800,3192321,14318939,4795811,0.077,0.335,1
46800424,4765317,14915204,1524807,0.102,0.102,1
38208760,2791752,12852469,1476686,0.073,0.115,1
40909376,3083084,12833416,1540239,0.075,0.12,1
38221192,2697527,12895024,1623824,0.071,0.126,1
39143716,3430205,12985403,1874936,0.088,0.144,1
617624192,9758752,36405940,12720265,0.016,0.349,1
101360896,6692945,16449436,1982617,0.066,0.121,1
46257704,3611626,12435096,1564131,0.078,0.126,1
41737312,3773609,14763392,1784077,0.09,0.121,1
47470164,4600401,13507566,2380218,0.097,0.176,1
88949496,3277282,13145573,1632736,0.037,0.124,1
110714440,4096321,16426339,1535695,0.037,0.093,1
85511024,3840739,15193727,4898300,0.045,0.322,1
410875872,6387543,30339192,11285880,0.016,0.372,1
50556768,4298032,13608296,1503265,0.085,0.11,1
91297040,5589029,14776634,3810789,0.061,0.258,1
83675040,3268805,14840945,7065725,0.039,0.476,1
578911488,9415815,35940784,12536931,0.016,0.349,1
39470288,3759656,13318290,1520314,0.095,0.114,1
474020128,5061986,26404952,11981374,0.011,0.454,1
45180056,3164960,12550789,1414633,0.07,0.113,1
43462056,4081685,12710005,1934824,0.094,0.152,1
78361224,4062203,15786987,1681664,0.052,0.107,1
97219584,3001181,14850100,4949813,0.031,0.333,1
38312448,2597090,12477465,1486138,0.068,0.119,1
80997408,3215146,14565757,4071328,0.04,0.28,1
525188224,9274259,35558800,12575386,0.018,0.354,1
71840560,3060378,13617577,2237628,0.043,0.164,1
39708900,2623475,12646444,1937026,0.066,0.153,1
395983872,8652801,34714784,12693490,0.022,0.366,1
85646632,4322409,28232178,11765419,0.05,0.417,1
91611936,3539025,16115586,4286059,0.039,0.266,1
254157472,6327532,28829250,11031095,0.025,0.383,1
42388472,3218876,13960240,1465924,0.076,0.105,1
124476144,6501395,31705654,4688773,0.052,0.148,1
47426148,2852114,14076570,1458434,0.06,0.104,1
221173200,3603879,24126226,8997734,0.016,0.373,1
51315388,2905635,12514322,1535352,0.057,0.123,1
200046944,3986907,19086584,6073857,0.02,0.318,1
60266848,4782221,16175141,2980791,0.079,0.184,1
78847824,4195949,13102460,2275092,0.053,0.174,1
37712120,2729116,12572245,1885839,0.072,0.15,1
104826768,3106605,16200224,9231827,0.03,0.57,1
58005796,3107487,13992631,4689812,0.054,0.335,1
536408768,8831569,35206476,11395183,0.016,0.324,1
42669052,3093710,13358799,1976426,0.073,0.148,1
65549116,3250265,13628425,2932642,0.05,0.215,1
39599780,2865358,12571824,1682049,0.072,0.134,1
563810560,9740460,35899796,12541065,0.017,0.349,1
38729232,3608684,13038844,1690634,0.093,0.13,1
426891520,9202659,35987564,12592917,0.022,0.35,1
421783456,9497602,36149056,12627694,0.023,0.349,1
59058864,3473330,13084100,1446905,0.059,0.111,1
55879960,3270393,13094491,1526481,0.059,0.117,1
66460012,4525421,12865234,3378394,0.068,0.263,1
42595908,4571378,13330671,1444671,0.107,0.108,1
43130812,2742480,13303029,4075521,0.064,0.306,1
415809408,7244849,35481928,12666104,0.017,0.357,1
103776752,4746690,16370752,1968585,0.046,0.12,1
424893088,5985321,29298578,11877146,0.014,0.405,1
50906212,3471078,13279854,2032069,0.068,0.153,1
67342664,3468060,16149390,4263296,0.051,0.264,1
58641156,3194056,15263663,2849706,0.054,0.187,1
58785464,4971206,15279027,1510647,0.085,0.099,1
44785824,3273864,12928192,1491590,0.073,0.115,1
59598568,2718275,12463139,1598150,0.046,0.128,1
211079264,7182605,27207694,12114129,0.034,0.445,1
61791160,4590174,12996483,1446845,0.074,0.111,1
567049920,9809947,36347016,12705044,0.017,0.35,1
120455608,4297835,13293877,1702412,0.036,0.128,1
311509888,4734480,19994472,7121126,0.015,0.356,1
40136116,3921410,12638438,2707636,0.098,0.214,1
142183808,6474162,28071282,9112355,0.046,0.325,1
123131336,3855759,12877850,1896637,0.031,0.147,1
60032108,3304905,12830093,1958940,0.055,0.153,1
53462852,2825837,13225200,1463699,0.053,0.111,1
64315800,4264460,14721838,3873872,0.066,0.263,1
39411324,2803628,12726599,1741425,0.071,0.137,1
36964216,3146351,12434194,1750845,0.085,0.141,1
510704832,8379449,35298592,12187380,0.016,0.345,1
131768936,3449233,21177706,3346965,0.026,0.158,1
336782496,7671678,31602456,12253588,0.023,0.388,1
42100504,2681543,12903247,1709639,0.064,0.132,1
57096824,4141817,12768880,1846573,0.073,0.145,1
146550720,3588293,15860142,8463050,0.024,0.534,1
45101976,2971130,13616827,1545260,0.066,0.113,1
219236368,4431654,24578478,12403997,0.02,0.505,1
68166184,3743035,13553475,1745255,0.055,0.129,1
85708616,3065242,13282232,1588066,0.036,0.12,1
289053728,4799031,25262334,8794803,0.017,0.348,1
43235232,3594425,12608237,1983652,0.083,0.157,1
539592960,9948782,36365320,12701036,0.018,0.349,1
444223328,9172417,36337824,12707290,0.021,0.35,1
38026996,2882400,12598507,1723508,0.076,0.137,1
132708032,3705146,18357276,9903294,0.028,0.539,1
49684216,3913410,13148907,2495643,0.079,0.19,1
84714816,4090394,17132090,6893802,0.048,0.402,1
41623972,3641105,13338304,1502116,0.087,0.113,1
89701376,3708914,13298309,3580048,0.041,0.269,1
82075296,3482292,14407184,1479310,0.042,0.103,1
84370040,3777693,17765298,10184093,0.045,0.573,1
415971072,9488941,35636296,12434922,0.023,0.349,1
46194268,2810340,12760081,1487383,0.061,0.117,1
288418208,8729878,34831232,11958937,0.03,0.343,1
85910928,3371791,13784751,1840992,0.039,0.134,1
39070540,3056593,12793897,1434194,0.078,0.112,1
36835196,2862108,12982959,1475454,0.078,0.114,1
43673372,4405655,12690030,1507282,0.101,0.119,1
515958048,7245521,28679324,11653667,0.014,0.406,1
352038560,6016179,30986156,12121033,0.017,0.391,1
52607292,3716445,13214642,1528854,0.071,0.116,1
37651504,3148025,12867156,1432298,0.084,0.111,1
49145768,2695618,13062816,3245402,0.055,0.248,1
184870992,3578488,17555666,11861000,0.019,0.676,1
86575016,4472887,12962777,1419307,0.052,0.109,1
359399360,5033663,27944458,10466323,0.014,0.375,1
55988600,3326578,12993062,1536621,0.059,0.118,1
64277752,3892023,13720442,1576139,0.061,0.115,1
39416000,2789676,12440243,1498689,0.071,0.12,1
488087488,10333169,36271368,12690794,0.021,0.35,1
133783920,5318918,19322142,2848609,0.04,0.147,1
175716464,6184444,14065567,3338748,0.035,0.237,1
101378248,6189311,31262814,10264983,0.061,0.328,1
95798440,4686071,14318783,1585203,0.049,0.111,1
96234448,4932345,16369561,8363589,0.051,0.511,1
52554944,3369170,13405322,4466620,0.064,0.333,1
443710560,5115007,27997960,12403882,0.012,0.443,1
42259192,3138792,12455688,1702658,0.074,0.137,1
476755712,6371918,28242916,12517468,0.013,0.443,1
90251864,3123542,14003392,2701072,0.035,0.193,1
40231412,2803426,13826748,1488450,0.07,0.108,1
37790992,4204469,12739324,1464552,0.111,0.115,1
185793520,6026129,14488199,1546546,0.032,0.107,1
183665056,6271828,17556646,2015810,0.034,0.115,1
54202052,3101531,13116969,1862728,0.057,0.142,1
640149632,10600054,36392824,12516794,0.017,0.344,1
168186352,4285635,30102376,4727231,0.025,0.157,1
324028192,7023447,33315072,11966514,0.022,0.359,1
73799704,2897614,13458561,5276868,0.039,0.392,1
57902636,4308405,17697610,2133447,0.074,0.121,1
67775664,2846244,12833276,1862063,0.042,0.145,1
67590648,5849636,13031735,1880682,0.087,0.144,1
55768312,2846936,13047330,1457239,0.051,0.112,1
85656928,4087349,13651133,2223981,0.048,0.163,1
48757940,3735128,14464199,1446534,0.077,0.1,1
